,State,Year,Month,Drug Name,Death Count
16002,NM,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",243.0
16003,NM,2017,May,"Opioids (T40.0-T40.4,T40.6)",355.0
16004,NM,2017,May,Methadone (T40.3),39.0
16005,NM,2017,May,Number of Drug Overdose Deaths,511.0
16006,NM,2017,May,Cocaine (T40.5),59.0
16007,NM,2017,May,Natural & semi-synthetic opioids (T40.2),163.0
16008,NM,2017,November,"Opioids (T40.0-T40.4,T40.6)",336.0
16009,NM,2017,November,"Synthetic opioids, excl. methadone (T40.4)",74.0
16010,NM,2017,November,Percent with drugs specified,98.5887096774193
16011,NM,2017,November,Methadone (T40.3),32.0
16012,NM,2017,November,Number of Deaths,18008.0
16013,NM,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",178.0
16014,NM,2017,November,Number of Drug Overdose Deaths,496.0
16015,NM,2017,November,Natural & semi-synthetic opioids (T40.2),150.0
16016,NM,2017,November,Heroin (T40.1),148.0
16017,NM,2017,November,Psychostimulants with abuse potential (T43.6),166.0
16018,NM,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",231.0
16019,NM,2017,November,Cocaine (T40.5),51.0
16020,NM,2017,October,Percent with drugs specified,98.6193293885602
16021,NM,2017,October,Methadone (T40.3),32.0
16022,NM,2017,October,Heroin (T40.1),158.0
16023,NM,2017,October,Number of Drug Overdose Deaths,507.0
16024,NM,2017,October,Number of Deaths,17967.0
16025,NM,2017,October,"Synthetic opioids, excl. methadone (T40.4)",77.0
16026,NM,2017,October,Cocaine (T40.5),52.0
16027,NM,2017,October,"Opioids (T40.0-T40.4,T40.6)",343.0
16028,NM,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",234.0
16029,NM,2017,October,Natural & semi-synthetic opioids (T40.2),152.0
16030,NM,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",180.0
16031,NM,2017,October,Psychostimulants with abuse potential (T43.6),170.0
16032,NM,2017,September,Methadone (T40.3),33.0
16033,NM,2017,September,Heroin (T40.1),161.0
16034,NM,2017,September,Number of Deaths,17922.0
16035,NM,2017,September,Number of Drug Overdose Deaths,501.0
16036,NM,2017,September,"Synthetic opioids, excl. methadone (T40.4)",76.0
16037,NM,2017,September,"Opioids (T40.0-T40.4,T40.6)",342.0
16038,NM,2017,September,Percent with drugs specified,98.80239520958081
16039,NM,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",235.0
16040,NM,2017,September,Natural & semi-synthetic opioids (T40.2),155.0
16041,NM,2017,September,Cocaine (T40.5),52.0
16042,NM,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",182.0
16043,NM,2017,September,Psychostimulants with abuse potential (T43.6),165.0
16044,NM,2018,April,Number of Deaths,18190.0
16045,NM,2018,April,"Synthetic opioids, excl. methadone (T40.4)",83.0
16046,NM,2018,April,Natural & semi-synthetic opioids (T40.2),136.0
16047,NM,2018,April,Psychostimulants with abuse potential (T43.6),157.0
16048,NM,2018,April,Number of Drug Overdose Deaths,482.0
16049,NM,2018,April,Cocaine (T40.5),54.0
16050,NM,2018,April,Methadone (T40.3),38.0
16051,NM,2018,April,"Opioids (T40.0-T40.4,T40.6)",318.0
16052,NM,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",165.0
16053,NM,2018,April,Percent with drugs specified,98.5477178423237
16054,NM,2018,April,Heroin (T40.1),124.0
16055,NM,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",224.0
16056,NM,2018,August,"Synthetic opioids, excl. methadone (T40.4)",98.0
16057,NM,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",181.0
16058,NM,2018,August,Psychostimulants with abuse potential (T43.6),182.0
16059,NM,2018,August,Number of Deaths,18305.0
16060,NM,2018,August,Number of Drug Overdose Deaths,510.0
16061,NM,2018,August,Methadone (T40.3),50.0
16062,NM,2018,August,Percent with drugs specified,99.01960784313732
16063,NM,2018,August,Natural & semi-synthetic opioids (T40.2),138.0
16064,NM,2018,August,Cocaine (T40.5),51.0
16065,NM,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",252.0
16066,NM,2018,August,"Opioids (T40.0-T40.4,T40.6)",335.0
16067,NM,2018,August,Heroin (T40.1),122.0
16068,NM,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",175.0
16069,NM,2018,December,Number of Drug Overdose Deaths,525.0
16070,NM,2018,December,Psychostimulants with abuse potential (T43.6),211.0
16071,NM,2018,December,"Opioids (T40.0-T40.4,T40.6)",334.0
16072,NM,2018,December,Number of Deaths,18440.0
16073,NM,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250.0
16074,NM,2018,December,Methadone (T40.3),51.0
16075,NM,2018,December,Heroin (T40.1),130.0
16076,NM,2018,December,Percent with drugs specified,99.0476190476191
16077,NM,2018,December,Cocaine (T40.5),53.0
16078,NM,2018,December,Natural & semi-synthetic opioids (T40.2),133.0
16079,NM,2018,December,"Synthetic opioids, excl. methadone (T40.4)",103.0
16080,NM,2018,February,Number of Deaths,18160.0
16081,NM,2018,February,Methadone (T40.3),30.0
16082,NM,2018,February,Psychostimulants with abuse potential (T43.6),160.0
16083,NM,2018,February,"Synthetic opioids, excl. methadone (T40.4)",78.0
16084,NM,2018,February,Percent with drugs specified,98.559670781893
16085,NM,2018,February,Natural & semi-synthetic opioids (T40.2),144.0
16086,NM,2018,February,Cocaine (T40.5),54.0
16087,NM,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",167.0
16088,NM,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",223.0
16089,NM,2018,February,Heroin (T40.1),139.0
16090,NM,2018,February,Number of Drug Overdose Deaths,486.0
16091,NM,2018,February,"Opioids (T40.0-T40.4,T40.6)",328.0
16092,NM,2018,January,"Synthetic opioids, excl. methadone (T40.4)",76.0
16093,NM,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",171.0
16094,NM,2018,January,Number of Deaths,18152.0
16095,NM,2018,January,Psychostimulants with abuse potential (T43.6),163.0
16096,NM,2018,January,Percent with drugs specified,98.36400817995909
16097,NM,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",225.0
16098,NM,2018,January,Methadone (T40.3),31.0
16099,NM,2018,January,Natural & semi-synthetic opioids (T40.2),146.0
16100,NM,2018,January,Cocaine (T40.5),51.0
16101,NM,2018,January,Heroin (T40.1),140.0
16102,NM,2018,January,"Opioids (T40.0-T40.4,T40.6)",330.0
16103,NM,2018,January,Number of Drug Overdose Deaths,489.0
16104,NM,2018,July,"Synthetic opioids, excl. methadone (T40.4)",96.0
16105,NM,2018,July,Cocaine (T40.5),50.0
16106,NM,2018,July,Natural & semi-synthetic opioids (T40.2),130.0
16107,NM,2018,July,Number of Drug Overdose Deaths,491.0
16108,NM,2018,July,Psychostimulants with abuse potential (T43.6),175.0
16109,NM,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",170.0
16110,NM,2018,July,Percent with drugs specified,99.18533604887979
16111,NM,2018,July,Heroin (T40.1),115.0
16112,NM,2018,July,Number of Deaths,18224.0
16113,NM,2018,July,"Opioids (T40.0-T40.4,T40.6)",324.0
16114,NM,2018,July,Methadone (T40.3),47.0
16115,NM,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",242.0
16116,NM,2018,June,Number of Deaths,18189.0
16117,NM,2018,June,"Synthetic opioids, excl. methadone (T40.4)",93.0
16118,NM,2018,June,Percent with drugs specified,99.2015968063872
16119,NM,2018,June,Natural & semi-synthetic opioids (T40.2),139.0
16120,NM,2018,June,Cocaine (T40.5),50.0
16121,NM,2018,June,Heroin (T40.1),130.0
16122,NM,2018,June,Number of Drug Overdose Deaths,501.0
16123,NM,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",174.0
16124,NM,2018,June,Methadone (T40.3),42.0
16125,NM,2018,June,Psychostimulants with abuse potential (T43.6),177.0
16126,NM,2018,June,"Opioids (T40.0-T40.4,T40.6)",337.0
16127,NM,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",243.0
16128,NM,2018,March,"Synthetic opioids, excl. methadone (T40.4)",81.0
16129,NM,2018,March,Number of Deaths,18197.0
16130,NM,2018,March,Natural & semi-synthetic opioids (T40.2),133.0
16131,NM,2018,March,Cocaine (T40.5),52.0
16132,NM,2018,March,Psychostimulants with abuse potential (T43.6),167.0
16133,NM,2018,March,Number of Drug Overdose Deaths,485.0
16134,NM,2018,March,Percent with drugs specified,98.5567010309278
16135,NM,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",163.0
16136,NM,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",221.0
16137,NM,2018,March,Heroin (T40.1),134.0
16138,NM,2018,March,Methadone (T40.3),37.0
16139,NM,2018,March,"Opioids (T40.0-T40.4,T40.6)",326.0
16140,NM,2018,May,Methadone (T40.3),39.0
16141,NM,2018,May,Cocaine (T40.5),54.0
16142,NM,2018,May,Percent with drugs specified,99.1666666666667
16143,NM,2018,May,Heroin (T40.1),123.0
16144,NM,2018,May,"Synthetic opioids, excl. methadone (T40.4)",87.0
16145,NM,2018,May,Number of Drug Overdose Deaths,480.0
16146,NM,2018,May,Number of Deaths,18068.0
16147,NM,2018,May,Psychostimulants with abuse potential (T43.6),163.0
16148,NM,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",229.0
16149,NM,2018,May,Natural & semi-synthetic opioids (T40.2),134.0
16150,NM,2018,May,"Opioids (T40.0-T40.4,T40.6)",320.0
16151,NM,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",166.0
16152,NM,2018,November,Psychostimulants with abuse potential (T43.6),192.0
16153,NM,2018,November,"Opioids (T40.0-T40.4,T40.6)",328.0
16154,NM,2018,November,Methadone (T40.3),50.0
16155,NM,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",241.0
16156,NM,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",173.0
16157,NM,2018,November,Percent with drugs specified,99.21104536489149
16158,NM,2018,November,Cocaine (T40.5),54.0
16159,NM,2018,November,Number of Drug Overdose Deaths,507.0
16160,NM,2018,November,Heroin (T40.1),130.0
16161,NM,2018,November,Number of Deaths,18497.0
16162,NM,2018,November,Natural & semi-synthetic opioids (T40.2),133.0
16163,NM,2018,November,"Synthetic opioids, excl. methadone (T40.4)",96.0
16164,NM,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",179.0
16165,NM,2018,October,Cocaine (T40.5),54.0
16166,NM,2018,October,Number of Drug Overdose Deaths,515.0
16167,NM,2018,October,"Opioids (T40.0-T40.4,T40.6)",333.0
16168,NM,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",246.0
16169,NM,2018,October,Methadone (T40.3),51.0
16170,NM,2018,October,Psychostimulants with abuse potential (T43.6),190.0
16171,NM,2018,October,"Synthetic opioids, excl. methadone (T40.4)",94.0
16172,NM,2018,October,Natural & semi-synthetic opioids (T40.2),137.0
16173,NM,2018,October,Percent with drugs specified,99.2233009708738
16174,NM,2018,October,Number of Deaths,18434.0
16175,NM,2018,October,Heroin (T40.1),129.0
16176,NM,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",185.0
16177,NM,2018,September,"Opioids (T40.0-T40.4,T40.6)",345.0
16178,NM,2018,September,Cocaine (T40.5),55.0
16179,NM,2018,September,Number of Deaths,18400.0
16180,NM,2018,September,Number of Drug Overdose Deaths,524.0
16181,NM,2018,September,"Synthetic opioids, excl. methadone (T40.4)",97.0
16182,NM,2018,September,Natural & semi-synthetic opioids (T40.2),142.0
16183,NM,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",254.0
16184,NM,2018,September,Methadone (T40.3),52.0
16185,NM,2018,September,Heroin (T40.1),133.0
16186,NM,2018,September,Percent with drugs specified,99.04580152671758
16187,NM,2018,September,Psychostimulants with abuse potential (T43.6),191.0
16188,NM,2019,April,Heroin (T40.1),142.0
16189,NM,2019,April,"Synthetic opioids, excl. methadone (T40.4)",110.0
16190,NM,2019,April,Psychostimulants with abuse potential (T43.6),232.0
16191,NM,2019,April,Number of Deaths,18475.0
16192,NM,2019,April,Natural & semi-synthetic opioids (T40.2),121.0
16193,NM,2019,April,Methadone (T40.3),48.0
16194,NM,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",162.0
16195,NM,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",248.0
16196,NM,2019,April,Percent with drugs specified,99.06890130353821
16197,NM,2019,April,Cocaine (T40.5),57.0
16198,NM,2019,April,"Opioids (T40.0-T40.4,T40.6)",335.0
16199,NM,2019,April,Number of Drug Overdose Deaths,537.0
16200,NM,2019,August,Cocaine (T40.5),65.0
16201,NM,2019,August,"Synthetic opioids, excl. methadone (T40.4)",122.0
16202,NM,2019,August,Psychostimulants with abuse potential (T43.6),263.0
16203,NM,2019,August,Heroin (T40.1),167.0
16204,NM,2019,August,Natural & semi-synthetic opioids (T40.2),127.0
16205,NM,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",164.0
16206,NM,2019,August,Methadone (T40.3),47.0
16207,NM,2019,August,Number of Deaths,18695.0
16208,NM,2019,August,"Opioids (T40.0-T40.4,T40.6)",363.0
16209,NM,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",256.0
16210,NM,2019,August,Percent with drugs specified,99.294532627866
16211,NM,2019,August,Number of Drug Overdose Deaths,567.0
16212,NM,2019,December,Psychostimulants with abuse potential (T43.6),280.0
16213,NM,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",301.0
16214,NM,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",187.0
16215,NM,2019,December,Heroin (T40.1),186.0
16216,NM,2019,December,Methadone (T40.3),52.0
16217,NM,2019,December,"Opioids (T40.0-T40.4,T40.6)",407.0
16218,NM,2019,December,Cocaine (T40.5),81.0
16219,NM,2019,December,"Synthetic opioids, excl. methadone (T40.4)",157.0
16220,NM,2019,December,Percent with drugs specified,98.858075040783
16221,NM,2019,December,Natural & semi-synthetic opioids (T40.2),146.0
16222,NM,2019,December,Number of Drug Overdose Deaths,613.0
16223,NM,2019,December,Number of Deaths,18905.0
16224,NM,2019,February,Psychostimulants with abuse potential (T43.6),217.0
16225,NM,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",172.0
16226,NM,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",251.0
16227,NM,2019,February,Methadone (T40.3),53.0
16228,NM,2019,February,"Synthetic opioids, excl. methadone (T40.4)",104.0
16229,NM,2019,February,Cocaine (T40.5),53.0
16230,NM,2019,February,Number of Deaths,18441.0
16231,NM,2019,February,Heroin (T40.1),134.0
16232,NM,2019,February,"Opioids (T40.0-T40.4,T40.6)",331.0
16233,NM,2019,February,Percent with drugs specified,99.2395437262358
16234,NM,2019,February,Number of Drug Overdose Deaths,526.0
16235,NM,2019,February,Natural & semi-synthetic opioids (T40.2),127.0
16236,NM,2019,January,Cocaine (T40.5),49.0
16237,NM,2019,January,Methadone (T40.3),51.0
16238,NM,2019,January,"Opioids (T40.0-T40.4,T40.6)",327.0
16239,NM,2019,January,Natural & semi-synthetic opioids (T40.2),126.0
16240,NM,2019,January,Psychostimulants with abuse potential (T43.6),211.0
16241,NM,2019,January,Number of Deaths,18502.0
16242,NM,2019,January,Percent with drugs specified,99.4152046783626
16243,NM,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",246.0
16244,NM,2019,January,Heroin (T40.1),131.0
16245,NM,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",169.0
16246,NM,2019,January,"Synthetic opioids, excl. methadone (T40.4)",100.0
16247,NM,2019,January,Number of Drug Overdose Deaths,513.0
16248,NM,2019,July,Number of Deaths,18638.0
16249,NM,2019,July,Methadone (T40.3),47.0
16250,NM,2019,July,Cocaine (T40.5),63.0
16251,NM,2019,July,"Opioids (T40.0-T40.4,T40.6)",367.0
16252,NM,2019,July,"Synthetic opioids, excl. methadone (T40.4)",119.0
16253,NM,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",170.0
16254,NM,2019,July,Heroin (T40.1),166.0
16255,NM,2019,July,Natural & semi-synthetic opioids (T40.2),132.0
16256,NM,2019,July,Number of Drug Overdose Deaths,570.0
16257,NM,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",260.0
16258,NM,2019,July,Percent with drugs specified,98.94736842105259
16259,NM,2019,July,Psychostimulants with abuse potential (T43.6),252.0
16260,NM,2019,June,Cocaine (T40.5),59.0
16261,NM,2019,June,Psychostimulants with abuse potential (T43.6),241.0
16262,NM,2019,June,Number of Deaths,18568.0
16263,NM,2019,June,Number of Drug Overdose Deaths,551.0
16264,NM,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",162.0
16265,NM,2019,June,Methadone (T40.3),47.0
16266,NM,2019,June,"Synthetic opioids, excl. methadone (T40.4)",117.0
16267,NM,2019,June,Natural & semi-synthetic opioids (T40.2),123.0
16268,NM,2019,June,"Opioids (T40.0-T40.4,T40.6)",351.0
16269,NM,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",253.0
16270,NM,2019,June,Heroin (T40.1),151.0
16271,NM,2019,June,Percent with drugs specified,98.9110707803993
16272,NM,2019,March,Number of Deaths,18468.0
16273,NM,2019,March,Psychostimulants with abuse potential (T43.6),219.0
16274,NM,2019,March,Percent with drugs specified,99.04030710172741
16275,NM,2019,March,Methadone (T40.3),47.0
16276,NM,2019,March,Number of Drug Overdose Deaths,521.0
16277,NM,2019,March,"Opioids (T40.0-T40.4,T40.6)",323.0
16278,NM,2019,March,Natural & semi-synthetic opioids (T40.2),127.0
16279,NM,2019,March,"Synthetic opioids, excl. methadone (T40.4)",102.0
16280,NM,2019,March,Cocaine (T40.5),54.0
16281,NM,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",245.0
16282,NM,2019,March,Heroin (T40.1),133.0
16283,NM,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",166.0
16284,NM,2019,May,Cocaine (T40.5),53.0
16285,NM,2019,May,Methadone (T40.3),50.0
16286,NM,2019,May,"Synthetic opioids, excl. methadone (T40.4)",113.0
16287,NM,2019,May,Psychostimulants with abuse potential (T43.6),242.0
16288,NM,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",256.0
16289,NM,2019,May,Natural & semi-synthetic opioids (T40.2),125.0
16290,NM,2019,May,Number of Drug Overdose Deaths,551.0
16291,NM,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",168.0
16292,NM,2019,May,"Opioids (T40.0-T40.4,T40.6)",349.0
16293,NM,2019,May,Number of Deaths,18576.0
16294,NM,2019,May,Heroin (T40.1),151.0
16295,NM,2019,May,Percent with drugs specified,98.9110707803993
16296,NM,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",186.0
