State,Year,Month,Drug Name,Death Count
OK,2019,March,Cocaine ,38
OK,2019,March,Heroin ,72
OK,2019,March,Methadone,28
OK,2019,March,Opioids ,274
OK,2019,March,Prescription Opioids,579
OK,2019,April,Cocaine ,37
OK,2019,April,Heroin ,73
OK,2019,April,Methadone,23
OK,2019,April,Opioids ,265
OK,2019,April,Prescription Opioids,562
OK,2019,May,Cocaine ,38
OK,2019,May,Heroin ,69
OK,2019,May,Methadone,22
OK,2019,May,Opioids ,254
OK,2019,May,Prescription Opioids,535
OK,2019,June,Cocaine ,36
OK,2019,June,Heroin ,66
OK,2019,June,Methadone,22
OK,2019,June,Opioids ,251
OK,2019,June,Prescription Opioids,526
OK,2019,July,Cocaine ,38
OK,2019,July,Heroin ,60
OK,2019,July,Methadone,21
OK,2019,July,Opioids ,252
OK,2019,July,Prescription Opioids,537
OK,2019,August,Cocaine ,38
OK,2019,August,Heroin ,59
OK,2019,August,Methadone,21
OK,2019,August,Opioids ,243
OK,2019,August,Prescription Opioids,508
OK,2019,September,Cocaine ,38
OK,2019,September,Heroin ,63
OK,2019,September,Methadone,24
OK,2019,September,Opioids ,252
OK,2019,September,Prescription Opioids,526
OK,2019,October,Cocaine ,34
OK,2019,October,Heroin ,65
OK,2019,October,Methadone,24
OK,2019,October,Opioids ,254
OK,2019,October,Prescription Opioids,532
OK,2019,November,Cocaine ,40
OK,2019,November,Heroin ,69
OK,2019,November,Methadone,24
OK,2019,November,Opioids ,255
OK,2019,November,Prescription Opioids,528
OK,2019,December,Cocaine ,38
OK,2019,December,Heroin ,70
OK,2019,December,Methadone,21
OK,2019,December,Opioids ,249
OK,2019,December,Prescription Opioids,496
OR,2016,January,Cocaine ,23
OR,2016,January,Heroin ,109
OR,2016,January,Methadone,65
OR,2016,January,Opioids ,323
OR,2016,January,Prescription Opioids,574
OR,2016,February,Cocaine ,22
OR,2016,February,Heroin ,111
OR,2016,February,Methadone,63
OR,2016,February,Opioids ,330
OR,2016,February,Prescription Opioids,590
OR,2016,March,Cocaine ,22
OR,2016,March,Heroin ,110
OR,2016,March,Methadone,64
OR,2016,March,Opioids ,329
OR,2016,March,Prescription Opioids,592
OR,2016,April,Cocaine ,23
OR,2016,April,Heroin ,112
OR,2016,April,Methadone,61
OR,2016,April,Opioids ,332
OR,2016,April,Prescription Opioids,602
OR,2016,May,Cocaine ,25
OR,2016,May,Heroin ,118
OR,2016,May,Methadone,59
OR,2016,May,Opioids ,344
OR,2016,May,Prescription Opioids,618
OR,2016,June,Cocaine ,21
OR,2016,June,Heroin ,121
OR,2016,June,Methadone,52
OR,2016,June,Opioids ,333
OR,2016,June,Prescription Opioids,587
OR,2016,July,Cocaine ,20
OR,2016,July,Heroin ,121
OR,2016,July,Methadone,51
OR,2016,July,Opioids ,330
OR,2016,July,Prescription Opioids,582
OR,2016,August,Cocaine ,24
OR,2016,August,Heroin ,121
OR,2016,August,Methadone,48
OR,2016,August,Opioids ,317
OR,2016,August,Prescription Opioids,549
OR,2016,September,Cocaine ,28
OR,2016,September,Heroin ,119
OR,2016,September,Methadone,38
OR,2016,September,Opioids ,310
OR,2016,September,Prescription Opioids,534
OR,2016,October,Cocaine ,30
OR,2016,October,Heroin ,113
OR,2016,October,Methadone,37
OR,2016,October,Opioids ,303
OR,2016,October,Prescription Opioids,528
OR,2016,November,Cocaine ,31
OR,2016,November,Heroin ,113
OR,2016,November,Methadone,39
OR,2016,November,Opioids ,306
OR,2016,November,Prescription Opioids,526
OR,2016,December,Cocaine ,30
OR,2016,December,Heroin ,113
OR,2016,December,Methadone,41
OR,2016,December,Opioids ,306
OR,2016,December,Prescription Opioids,525
OR,2017,January,Cocaine ,29
OR,2017,January,Heroin ,108
OR,2017,January,Methadone,41
OR,2017,January,Opioids ,309
OR,2017,January,Prescription Opioids,541
OR,2017,February,Cocaine ,30
OR,2017,February,Heroin ,110
OR,2017,February,Methadone,44
OR,2017,February,Opioids ,316
OR,2017,February,Prescription Opioids,549
OR,2017,March,Cocaine ,31
OR,2017,March,Heroin ,111
OR,2017,March,Methadone,39
OR,2017,March,Opioids ,313
OR,2017,March,Prescription Opioids,536
OR,2017,April,Cocaine ,35
OR,2017,April,Heroin ,112
OR,2017,April,Methadone,36
OR,2017,April,Opioids ,311
OR,2017,April,Prescription Opioids,524
OR,2017,May,Cocaine ,35
OR,2017,May,Heroin ,112
OR,2017,May,Methadone,40
OR,2017,May,Opioids ,310
OR,2017,May,Prescription Opioids,514
OR,2017,June,Cocaine ,37
OR,2017,June,Heroin ,102
OR,2017,June,Methadone,45
OR,2017,June,Opioids ,314
OR,2017,June,Prescription Opioids,537
OR,2017,July,Cocaine ,39
OR,2017,July,Heroin ,99
OR,2017,July,Methadone,44
OR,2017,July,Opioids ,315
OR,2017,July,Prescription Opioids,546
OR,2017,August,Cocaine ,35
OR,2017,August,Heroin ,99
OR,2017,August,Methadone,45
OR,2017,August,Opioids ,323
OR,2017,August,Prescription Opioids,571
OR,2017,September,Cocaine ,30
OR,2017,September,Heroin ,99
OR,2017,September,Methadone,47
OR,2017,September,Opioids ,325
OR,2017,September,Prescription Opioids,571
OR,2017,October,Cocaine ,33
OR,2017,October,Heroin ,107
OR,2017,October,Methadone,47
OR,2017,October,Opioids ,337
OR,2017,October,Prescription Opioids,582
OR,2017,November,Cocaine ,32
OR,2017,November,Heroin ,114
OR,2017,November,Methadone,42
OR,2017,November,Opioids ,339
OR,2017,November,Prescription Opioids,578
OR,2017,December,Cocaine ,36
OR,2017,December,Heroin ,119
OR,2017,December,Methadone,38
OR,2017,December,Opioids ,344
OR,2017,December,Prescription Opioids,586
OR,2018,January,Cocaine ,37
OR,2018,January,Heroin ,124
OR,2018,January,Methadone,39
OR,2018,January,Opioids ,352
OR,2018,January,Prescription Opioids,602
OR,2018,February,Cocaine ,41
OR,2018,February,Heroin ,121
OR,2018,February,Methadone,36
OR,2018,February,Opioids ,338
OR,2018,February,Prescription Opioids,579
OR,2018,March,Cocaine ,46
OR,2018,March,Heroin ,121
OR,2018,March,Methadone,40
OR,2018,March,Opioids ,346
OR,2018,March,Prescription Opioids,598
OR,2018,April,Cocaine ,47
OR,2018,April,Heroin ,130
OR,2018,April,Methadone,41
OR,2018,April,Opioids ,358
OR,2018,April,Prescription Opioids,621
OR,2018,May,Cocaine ,51
OR,2018,May,Heroin ,135
OR,2018,May,Methadone,39
OR,2018,May,Opioids ,363
OR,2018,May,Prescription Opioids,648
OR,2018,June,Cocaine ,51
OR,2018,June,Heroin ,155
OR,2018,June,Methadone,33
OR,2018,June,Opioids ,365
OR,2018,June,Prescription Opioids,631
OR,2018,July,Cocaine ,50
OR,2018,July,Heroin ,160
OR,2018,July,Methadone,35
OR,2018,July,Opioids ,366
OR,2018,July,Prescription Opioids,625
OR,2018,August,Cocaine ,52
OR,2018,August,Heroin ,163
OR,2018,August,Methadone,34
OR,2018,August,Opioids ,361
OR,2018,August,Prescription Opioids,607
OR,2018,September,Cocaine ,56
OR,2018,September,Heroin ,158
OR,2018,September,Methadone,32
OR,2018,September,Opioids ,358
OR,2018,September,Prescription Opioids,628
OR,2018,October,Cocaine ,51
OR,2018,October,Heroin ,154
OR,2018,October,Methadone,33
OR,2018,October,Opioids ,347
OR,2018,October,Prescription Opioids,608
OR,2018,November,Cocaine ,51
OR,2018,November,Heroin ,154
OR,2018,November,Methadone,36
OR,2018,November,Opioids ,342
OR,2018,November,Prescription Opioids,601
OR,2018,December,Cocaine ,48
OR,2018,December,Heroin ,158
OR,2018,December,Methadone,37
OR,2018,December,Opioids ,346
OR,2018,December,Prescription Opioids,606
OR,2019,January,Cocaine ,52
OR,2019,January,Heroin ,159
OR,2019,January,Methadone,39
OR,2019,January,Opioids ,335
OR,2019,January,Prescription Opioids,574
OR,2019,February,Cocaine ,47
OR,2019,February,Heroin ,157
OR,2019,February,Methadone,40
OR,2019,February,Opioids ,340
OR,2019,February,Prescription Opioids,578
OR,2019,March,Cocaine ,47
OR,2019,March,Heroin ,156
OR,2019,March,Methadone,39
OR,2019,March,Opioids ,342
OR,2019,March,Prescription Opioids,587
OR,2019,April,Cocaine ,47
OR,2019,April,Heroin ,158
OR,2019,April,Methadone,37
OR,2019,April,Opioids ,338
OR,2019,April,Prescription Opioids,561
OR,2019,May,Cocaine ,45
OR,2019,May,Heroin ,153
OR,2019,May,Methadone,35
OR,2019,May,Opioids ,321
OR,2019,May,Prescription Opioids,519
OR,2019,June,Cocaine ,44
OR,2019,June,Heroin ,141
OR,2019,June,Methadone,40
OR,2019,June,Opioids ,316
OR,2019,June,Prescription Opioids,522
OR,2019,July,Cocaine ,48
OR,2019,July,Heroin ,143
OR,2019,July,Methadone,38
OR,2019,July,Opioids ,320
OR,2019,July,Prescription Opioids,530
OR,2019,August,Cocaine ,45
OR,2019,August,Heroin ,141
OR,2019,August,Methadone,38
OR,2019,August,Opioids ,317
OR,2019,August,Prescription Opioids,528
OR,2019,September,Cocaine ,46
OR,2019,September,Heroin ,154
OR,2019,September,Methadone,37
OR,2019,September,Opioids ,326
OR,2019,September,Prescription Opioids,515
OR,2019,October,Cocaine ,49
OR,2019,October,Heroin ,154
OR,2019,October,Methadone,33
OR,2019,October,Opioids ,325
OR,2019,October,Prescription Opioids,513
OR,2019,November,Cocaine ,56
OR,2019,November,Heroin ,152
OR,2019,November,Methadone,31
OR,2019,November,Opioids ,327
OR,2019,November,Prescription Opioids,520
OR,2019,December,Cocaine ,59
OR,2019,December,Heroin ,148
OR,2019,December,Methadone,31
OR,2019,December,Opioids ,328
OR,2019,December,Prescription Opioids,536
RI,2016,January,Cocaine ,85
RI,2016,January,Heroin ,47
RI,2016,January,Methadone,30
RI,2016,January,Opioids ,268
RI,2016,January,Prescription Opioids,595
RI,2016,February,Cocaine ,93
RI,2016,February,Heroin ,45
RI,2016,February,Methadone,30
RI,2016,February,Opioids ,264
RI,2016,February,Prescription Opioids,588
RI,2016,March,Cocaine ,94
RI,2016,March,Heroin ,41
RI,2016,March,Methadone,26
RI,2016,March,Opioids ,267
RI,2016,March,Prescription Opioids,599
RI,2016,April,Cocaine ,101
RI,2016,April,Heroin ,40
RI,2016,April,Methadone,26
RI,2016,April,Opioids ,278
RI,2016,April,Prescription Opioids,627
RI,2016,May,Cocaine ,99
RI,2016,May,Heroin ,40
RI,2016,May,Methadone,27
RI,2016,May,Opioids ,274
RI,2016,May,Prescription Opioids,620
RI,2016,June,Cocaine ,100
RI,2016,June,Heroin ,38
RI,2016,June,Methadone,28
RI,2016,June,Opioids ,279
RI,2016,June,Prescription Opioids,640
RI,2016,July,Cocaine ,96
RI,2016,July,Heroin ,35
RI,2016,July,Methadone,29
RI,2016,July,Opioids ,278
RI,2016,July,Prescription Opioids,640
RI,2016,August,Cocaine ,99
RI,2016,August,Heroin ,35
RI,2016,August,Methadone,32
RI,2016,August,Opioids ,283
RI,2016,August,Prescription Opioids,651
RI,2016,September,Cocaine ,104
RI,2016,September,Heroin ,32
RI,2016,September,Methadone,30
RI,2016,September,Opioids ,277
RI,2016,September,Prescription Opioids,634
RI,2016,October,Cocaine ,107
RI,2016,October,Heroin ,29
RI,2016,October,Methadone,30
RI,2016,October,Opioids ,282
RI,2016,October,Prescription Opioids,653
RI,2016,November,Cocaine ,119
RI,2016,November,Heroin ,28
RI,2016,November,Methadone,27
RI,2016,November,Opioids ,294
RI,2016,November,Prescription Opioids,672
RI,2016,December,Cocaine ,120
RI,2016,December,Heroin ,25
RI,2016,December,Methadone,31
RI,2016,December,Opioids ,297
RI,2016,December,Prescription Opioids,673
RI,2017,January,Cocaine ,121
RI,2017,January,Heroin ,23
RI,2017,January,Methadone,34
RI,2017,January,Opioids ,300
RI,2017,January,Prescription Opioids,684
RI,2017,February,Cocaine ,115
RI,2017,February,Heroin ,20
RI,2017,February,Methadone,31
RI,2017,February,Opioids ,296
RI,2017,February,Prescription Opioids,678
RI,2017,March,Cocaine ,118
RI,2017,March,Heroin ,19
RI,2017,March,Methadone,31
RI,2017,March,Opioids ,299
RI,2017,March,Prescription Opioids,686
RI,2017,April,Cocaine ,116
RI,2017,April,Heroin ,20
RI,2017,April,Methadone,33
RI,2017,April,Opioids ,290
RI,2017,April,Prescription Opioids,660
RI,2017,May,Cocaine ,111
RI,2017,May,Heroin ,18
RI,2017,May,Methadone,31
RI,2017,May,Opioids ,280
RI,2017,May,Prescription Opioids,632
RI,2017,June,Cocaine ,109
RI,2017,June,Heroin ,16
RI,2017,June,Methadone,34
RI,2017,June,Opioids ,280
RI,2017,June,Prescription Opioids,642
RI,2017,July,Cocaine ,112
RI,2017,July,Heroin ,14
RI,2017,July,Methadone,34
RI,2017,July,Opioids ,280
RI,2017,July,Prescription Opioids,632
RI,2017,August,Cocaine ,110
RI,2017,August,Heroin ,12
RI,2017,August,Methadone,32
RI,2017,August,Opioids ,282
RI,2017,August,Prescription Opioids,645
RI,2017,September,Cocaine ,107
RI,2017,September,Heroin ,12
RI,2017,September,Methadone,31
RI,2017,September,Opioids ,285
RI,2017,September,Prescription Opioids,661
RI,2017,October,Cocaine ,110
RI,2017,October,Heroin ,13
RI,2017,October,Methadone,30
RI,2017,October,Opioids ,288
RI,2017,October,Prescription Opioids,662
RI,2017,November,Cocaine ,106
RI,2017,November,Heroin ,11
RI,2017,November,Methadone,33
RI,2017,November,Opioids ,284
RI,2017,November,Prescription Opioids,658
RI,2017,December,Cocaine ,112
RI,2017,December,Heroin ,12
RI,2017,December,Methadone,30
RI,2017,December,Opioids ,284
RI,2017,December,Prescription Opioids,662
RI,2018,January,Cocaine ,110
RI,2018,January,Heroin ,12
RI,2018,January,Methadone,28
RI,2018,January,Opioids ,275
RI,2018,January,Prescription Opioids,640
RI,2018,February,Cocaine ,108
RI,2018,February,Heroin ,11
RI,2018,February,Methadone,32
RI,2018,February,Opioids ,271
RI,2018,February,Prescription Opioids,630
RI,2018,March,Cocaine ,107
RI,2018,March,Heroin ,12
RI,2018,March,Methadone,34
RI,2018,March,Opioids ,267
RI,2018,March,Prescription Opioids,619
RI,2018,April,Cocaine ,107
RI,2018,April,Heroin ,12
RI,2018,April,Methadone,33
RI,2018,April,Opioids ,274
RI,2018,April,Prescription Opioids,643
RI,2018,May,Cocaine ,117
RI,2018,May,Heroin ,12
RI,2018,May,Methadone,33
RI,2018,May,Opioids ,288
RI,2018,May,Prescription Opioids,681
RI,2018,June,Cocaine ,124
RI,2018,June,Heroin ,12
RI,2018,June,Methadone,29
RI,2018,June,Opioids ,288
RI,2018,June,Prescription Opioids,679
RI,2018,July,Cocaine ,127
RI,2018,July,Heroin ,12
RI,2018,July,Methadone,28
RI,2018,July,Opioids ,283
RI,2018,July,Prescription Opioids,670
RI,2018,August,Cocaine ,135
RI,2018,August,Heroin ,13
RI,2018,August,Methadone,28
RI,2018,August,Opioids ,281
RI,2018,August,Prescription Opioids,669
RI,2018,September,Cocaine ,138
RI,2018,September,Heroin ,13
RI,2018,September,Methadone,30
RI,2018,September,Opioids ,280
RI,2018,September,Prescription Opioids,661
RI,2018,October,Cocaine ,139
RI,2018,October,Heroin ,15
RI,2018,October,Methadone,29
RI,2018,October,Opioids ,281
RI,2018,October,Prescription Opioids,657
RI,2018,November,Cocaine ,140
RI,2018,November,Heroin ,18
RI,2018,November,Methadone,31
RI,2018,November,Opioids ,279
RI,2018,November,Prescription Opioids,648
RI,2018,December,Cocaine ,137
RI,2018,December,Heroin ,20
RI,2018,December,Methadone,33
RI,2018,December,Opioids ,280
RI,2018,December,Prescription Opioids,647
RI,2019,January,Cocaine ,144
RI,2019,January,Heroin ,20
RI,2019,January,Methadone,33
RI,2019,January,Opioids ,287
RI,2019,January,Prescription Opioids,663
RI,2019,February,Cocaine ,146
RI,2019,February,Heroin ,21
RI,2019,February,Methadone,31
RI,2019,February,Opioids ,287
RI,2019,February,Prescription Opioids,660
RI,2019,March,Cocaine ,148
RI,2019,March,Heroin ,22
RI,2019,March,Methadone,30
RI,2019,March,Opioids ,285
RI,2019,March,Prescription Opioids,652
RI,2019,April,Cocaine ,150
RI,2019,April,Heroin ,22
RI,2019,April,Methadone,29
RI,2019,April,Opioids ,281
RI,2019,April,Prescription Opioids,637
RI,2019,May,Cocaine ,151
RI,2019,May,Heroin ,21
RI,2019,May,Methadone,32
RI,2019,May,Opioids ,283
RI,2019,May,Prescription Opioids,640
RI,2019,June,Cocaine ,147
RI,2019,June,Heroin ,22
RI,2019,June,Methadone,32
RI,2019,June,Opioids ,272
RI,2019,June,Prescription Opioids,608
RI,2019,July,Cocaine ,150
RI,2019,July,Heroin ,23
RI,2019,July,Methadone,33
RI,2019,July,Opioids ,276
RI,2019,July,Prescription Opioids,621
RI,2019,August,Cocaine ,147
RI,2019,August,Heroin ,22
RI,2019,August,Methadone,33
RI,2019,August,Opioids ,276
RI,2019,August,Prescription Opioids,610
RI,2019,September,Cocaine ,147
RI,2019,September,Heroin ,22
RI,2019,September,Methadone,33
RI,2019,September,Opioids ,268
RI,2019,September,Prescription Opioids,595
RI,2019,October,Cocaine ,140
RI,2019,October,Heroin ,18
RI,2019,October,Methadone,34
RI,2019,October,Opioids ,263
RI,2019,October,Prescription Opioids,584
RI,2019,November,Cocaine ,141
RI,2019,November,Heroin ,19
RI,2019,November,Methadone,29
RI,2019,November,Opioids ,255
RI,2019,November,Prescription Opioids,572
RI,2019,December,Cocaine ,147
RI,2019,December,Heroin ,18
RI,2019,December,Methadone,27
RI,2019,December,Opioids ,251
RI,2019,December,Prescription Opioids,562
SC,2016,January,Cocaine ,105
SC,2016,January,Heroin ,96
SC,2016,January,Methadone,57
SC,2016,January,Opioids ,534
SC,2016,January,Prescription Opioids,1280
SC,2016,February,Cocaine ,106
SC,2016,February,Heroin ,94
SC,2016,February,Methadone,59
SC,2016,February,Opioids ,529
SC,2016,February,Prescription Opioids,1273
SC,2016,March,Cocaine ,115
SC,2016,March,Heroin ,92
SC,2016,March,Methadone,58
SC,2016,March,Opioids ,538
SC,2016,March,Prescription Opioids,1312
SC,2016,April,Cocaine ,120
SC,2016,April,Heroin ,102
SC,2016,April,Methadone,59
SC,2016,April,Opioids ,559
SC,2016,April,Prescription Opioids,1343
SC,2016,May,Cocaine ,118
SC,2016,May,Heroin ,105
SC,2016,May,Methadone,60
SC,2016,May,Opioids ,566
SC,2016,May,Prescription Opioids,1368
SC,2016,June,Cocaine ,122
SC,2016,June,Heroin ,115
SC,2016,June,Methadone,60
SC,2016,June,Opioids ,582
SC,2016,June,Prescription Opioids,1404
SC,2016,July,Cocaine ,128
SC,2016,July,Heroin ,114
SC,2016,July,Methadone,65
SC,2016,July,Opioids ,599
SC,2016,July,Prescription Opioids,1443
SC,2016,August,Cocaine ,136
SC,2016,August,Heroin ,116
SC,2016,August,Methadone,58
SC,2016,August,Opioids ,584
SC,2016,August,Prescription Opioids,1409
SC,2016,September,Cocaine ,135
SC,2016,September,Heroin ,112
SC,2016,September,Methadone,57
SC,2016,September,Opioids ,586
SC,2016,September,Prescription Opioids,1434
SC,2016,October,Cocaine ,142
SC,2016,October,Heroin ,116
SC,2016,October,Methadone,54
SC,2016,October,Opioids ,591
SC,2016,October,Prescription Opioids,1430
SC,2016,November,Cocaine ,137
SC,2016,November,Heroin ,113
SC,2016,November,Methadone,54
SC,2016,November,Opioids ,581
SC,2016,November,Prescription Opioids,1394
SC,2016,December,Cocaine ,139
SC,2016,December,Heroin ,108
SC,2016,December,Methadone,53
SC,2016,December,Opioids ,613
SC,2016,December,Prescription Opioids,1488
SC,2017,January,Cocaine ,147
SC,2017,January,Heroin ,111
SC,2017,January,Methadone,51
SC,2017,January,Opioids ,635
SC,2017,January,Prescription Opioids,1522
SC,2017,February,Cocaine ,156
SC,2017,February,Heroin ,116
SC,2017,February,Methadone,51
SC,2017,February,Opioids ,659
SC,2017,February,Prescription Opioids,1568
SC,2017,March,Cocaine ,153
SC,2017,March,Heroin ,119
SC,2017,March,Methadone,48
SC,2017,March,Opioids ,647
SC,2017,March,Prescription Opioids,1518
SC,2017,April,Cocaine ,161
SC,2017,April,Heroin ,116
SC,2017,April,Methadone,48
SC,2017,April,Opioids ,655
SC,2017,April,Prescription Opioids,1536
SC,2017,May,Cocaine ,184
SC,2017,May,Heroin ,130
SC,2017,May,Methadone,47
SC,2017,May,Opioids ,682
SC,2017,May,Prescription Opioids,1572
SC,2017,June,Cocaine ,203
SC,2017,June,Heroin ,133
SC,2017,June,Methadone,43
SC,2017,June,Opioids ,699
SC,2017,June,Prescription Opioids,1594
SC,2017,July,Cocaine ,212
SC,2017,July,Heroin ,134
SC,2017,July,Methadone,40
SC,2017,July,Opioids ,701
SC,2017,July,Prescription Opioids,1610
SC,2017,August,Cocaine ,217
SC,2017,August,Heroin ,137
SC,2017,August,Methadone,41
SC,2017,August,Opioids ,733
SC,2017,August,Prescription Opioids,1689
SC,2017,September,Cocaine ,222
SC,2017,September,Heroin ,138
SC,2017,September,Methadone,40
SC,2017,September,Opioids ,755
SC,2017,September,Prescription Opioids,1736
SC,2017,October,Cocaine ,226
SC,2017,October,Heroin ,142
SC,2017,October,Methadone,46
SC,2017,October,Opioids ,761
SC,2017,October,Prescription Opioids,1750
SC,2017,November,Cocaine ,232
SC,2017,November,Heroin ,143
SC,2017,November,Methadone,48
SC,2017,November,Opioids ,772
SC,2017,November,Prescription Opioids,1777
SC,2017,December,Cocaine ,235
SC,2017,December,Heroin ,144
SC,2017,December,Methadone,45
SC,2017,December,Opioids ,748
SC,2017,December,Prescription Opioids,1707
SC,2018,January,Cocaine ,235
SC,2018,January,Heroin ,143
SC,2018,January,Methadone,42
